event_activity_id,hcp_id,event_id,campaign_id,drug_id,event_name,event_type,event_activity_type,activity_timestamp,registration_status,attendance_status,attendance_duration_minutes,questions_asked,poll_responses,device_type,source_system
EVTACT00011060,HCP1712,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-04 13:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00011543,HCP1779,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-04 14:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00000177,HCP0032,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 14:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00004315,HCP0680,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 14:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007139,HCP1111,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-04 15:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00000831,HCP0143,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-04 15:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00002992,HCP0480,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-04 15:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00008781,HCP1363,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 15:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010743,HCP1665,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 16:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002415,HCP0390,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 16:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002805,HCP0445,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 16:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00011112,HCP1719,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 17:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00012723,HCP1955,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 17:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002594,HCP0415,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 18:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00006181,HCP0964,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 19:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002981,HCP0478,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 20:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00007289,HCP1135,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 20:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00001814,HCP0298,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-04 21:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002526,HCP0405,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 08:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00001822,HCP0299,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 10:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010150,HCP1576,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 10:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00007137,HCP1110,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 11:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00004582,HCP0723,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 12:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00002219,HCP0357,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 12:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005158,HCP0816,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 12:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00009301,HCP1444,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 12:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00006952,HCP1081,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 12:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00011489,HCP1772,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 13:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00005394,HCP0844,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 13:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007123,HCP1107,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 13:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00011837,HCP1825,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 14:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00011959,HCP1843,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 14:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00008446,HCP1310,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 14:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00001281,HCP0219,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 15:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00003832,HCP0601,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 15:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00012215,HCP1879,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 15:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00012367,HCP1903,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 17:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002010,HCP0327,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 18:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00003248,HCP0521,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 18:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003662,HCP0577,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-05 18:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00004679,HCP0737,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 19:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00003053,HCP0489,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 19:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00008341,HCP1291,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 20:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002898,HCP0461,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 21:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003066,HCP0493,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-05 21:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00005010,HCP0792,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 08:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009844,HCP1532,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 09:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00003485,HCP0549,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 10:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007773,HCP1210,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 11:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00007094,HCP1102,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 11:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00005849,HCP0908,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 11:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005666,HCP0882,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 12:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00000951,HCP0164,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 12:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002172,HCP0348,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 12:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00004094,HCP0641,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 13:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00007775,HCP1210,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 13:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00006957,HCP1082,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 15:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010152,HCP1576,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 15:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00005024,HCP0794,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 16:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00006990,HCP1088,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 16:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00001535,HCP0255,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 17:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00008194,HCP1272,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 17:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00012498,HCP1922,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 17:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00010657,HCP1654,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 17:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00000405,HCP0072,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 18:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002553,HCP0409,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-06 18:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00010553,HCP1636,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 18:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00004564,HCP0719,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 19:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00012412,HCP1907,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 20:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003334,HCP0532,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-06 21:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00006566,HCP1020,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 08:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009020,HCP1400,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 09:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00008388,HCP1300,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 10:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00008025,HCP1245,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 10:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00008566,HCP1330,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 11:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00008178,HCP1271,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 11:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00000857,HCP0147,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 11:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010497,HCP1627,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 11:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00002284,HCP0367,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 12:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005590,HCP0871,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 12:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00005187,HCP0820,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 12:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00010494,HCP1626,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 12:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006848,HCP1064,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 12:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00007864,HCP1222,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 13:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00009322,HCP1447,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 14:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00001770,HCP0292,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 14:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009803,HCP1526,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 14:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00012989,HCP1999,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 15:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00002433,HCP0393,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 15:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00000302,HCP0055,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 15:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002320,HCP0374,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 15:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00011482,HCP1771,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 15:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00002769,HCP0441,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 16:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00008608,HCP1337,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 16:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00010825,HCP1678,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 16:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00010383,HCP1610,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 17:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00006632,HCP1032,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 17:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009382,HCP1457,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 18:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00004313,HCP0680,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-07 18:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00003140,HCP0504,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 18:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00000444,HCP0077,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 19:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00009208,HCP1431,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 20:18:37.241379,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
EVTACT00002927,HCP0465,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 21:18:37.241379,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00001820,HCP0299,EVENT0002,CAMP0020,DRUG007,GastroEase Medical Education 02,Medical Education,registration,2026-01-07 21:18:37.241379,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00000659,HCP0113,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-08 08:00:00.000000,Registered,Not Applicable,0,0,0,Mobile,Event_Platform
EVTACT00009198,HCP1429,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-08 08:00:00.000000,Registered,Not Applicable,0,0,0,Tablet,Event_Platform
EVTACT00004779,HCP0752,EVENT0001,CAMP0023,DRUG008,RenalGuard Expert Panel 01,Expert Panel,registration,2026-01-08 09:00:00.000000,Registered,Not Applicable,0,0,0,Desktop,Event_Platform
