hcp_id,total_event_activities,event_registrations,event_attendance,event_attendance_rate,avg_event_attendance_duration,max_event_attendance_duration,event_questions,event_polls,last_event_activity,last_event_engagement,days_since_last_event_engagement,days_since_last_event_activity
HCP1033,3,2,1,0.5000,40.0,40.0,0.0,0.0,2026-07-05T22:26:53.793Z,2026-07-05T22:26:53.793Z,42,42
HCP1042,13,7,6,0.8571,58.67,84.0,4.0,8.0,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,6,6
HCP1043,6,4,2,0.5000,38.5,46.0,3.0,3.0,2026-06-24T01:45:31.034Z,2026-04-04T02:24:49.655Z,134,53
HCP1072,6,3,3,1.0000,49.33,61.0,2.0,3.0,2026-06-21T12:49:39.310Z,2026-06-21T12:49:39.310Z,56,56
HCP1090,12,7,5,0.7143,41.4,60.0,4.0,6.0,2026-06-25T01:26:53.793Z,2026-06-21T11:49:39.310Z,56,52
HCP1094,2,1,1,1.0000,42.0,42.0,1.0,2.0,2026-06-14T12:31:02.068Z,2026-06-14T12:31:02.068Z,63,63
HCP1106,5,3,2,0.6667,43.0,62.0,0.0,0.0,2026-03-28T05:43:26.896Z,2026-03-20T20:47:35.172Z,149,141
HCP1117,2,1,1,1.0000,29.0,29.0,2.0,1.0,2026-08-10T13:00:00.000Z,2026-08-10T13:00:00.000Z,6,6
HCP1134,5,3,2,0.6667,45.0,47.0,3.0,0.0,2026-06-28T16:08:16.551Z,2026-06-28T16:08:16.551Z,49,49
HCP1138,2,1,1,1.0000,47.0,47.0,1.0,0.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP1199,8,4,4,1.0000,50.5,86.0,6.0,3.0,2026-07-27T03:22:45.517Z,2026-07-27T03:22:45.517Z,20,20
HCP1201,5,4,1,0.2500,53.0,53.0,0.0,0.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP1235,3,2,1,0.5000,25.0,25.0,0.0,2.0,2026-06-14T07:31:02.068Z,2026-06-14T07:31:02.068Z,63,63
HCP1270,9,6,3,0.5000,40.33,45.0,3.0,0.0,2026-05-09T17:57:55.862Z,2026-05-09T17:57:55.862Z,99,99
HCP1285,4,2,2,1.0000,52.0,73.0,0.0,4.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP1296,4,3,1,0.3333,49.0,49.0,0.0,0.0,2026-08-01T11:00:00.000Z,2026-07-05T22:26:53.793Z,42,15
HCP1317,9,5,4,0.8000,60.5,95.0,1.0,6.0,2026-07-05T20:26:53.793Z,2026-07-05T20:26:53.793Z,42,42
HCP1331,7,4,3,0.7500,68.67,90.0,3.0,2.0,2026-07-13T00:45:31.034Z,2026-07-13T00:45:31.034Z,34,34
HCP1334,6,3,3,1.0000,65.33,111.0,3.0,7.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP1342,2,1,1,1.0000,97.0,97.0,0.0,4.0,2026-07-20T05:04:08.275Z,2026-07-20T05:04:08.275Z,27,27
HCP1358,8,5,3,0.6000,53.0,65.0,2.0,5.0,2026-06-28T13:08:16.551Z,2026-06-28T13:08:16.551Z,49,49
HCP1376,4,2,2,1.0000,43.0,47.0,1.0,0.0,2026-04-18T09:02:04.137Z,2026-04-18T09:02:04.137Z,120,120
HCP1379,8,5,3,0.6000,59.67,82.0,5.0,1.0,2026-05-07T01:35:10.344Z,2026-03-06T10:10:20.689Z,163,101
HCP1381,4,3,1,0.3333,52.0,52.0,3.0,0.0,2026-08-02T09:00:00.000Z,2026-01-15T09:00:00.000Z,213,14
HCP1382,5,3,2,0.6667,71.0,89.0,0.0,1.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP1399,5,3,2,0.6667,48.5,60.0,2.0,0.0,2026-06-07T04:12:24.827Z,2026-06-07T04:12:24.827Z,70,70
HCP1425,2,1,1,1.0000,38.0,38.0,3.0,3.0,2026-07-13T01:45:31.034Z,2026-07-13T01:45:31.034Z,34,34
HCP1476,2,1,1,1.0000,47.0,47.0,0.0,1.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP1480,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-03-17T22:24:49.655Z,null,null,152
HCP1499,7,4,3,0.7500,64.33,95.0,1.0,5.0,2026-07-20T01:04:08.275Z,2026-07-20T01:04:08.275Z,27,27
HCP1505,7,4,3,0.7500,78.67,92.0,3.0,5.0,2026-07-14T05:04:08.275Z,2026-05-24T01:35:10.344Z,84,33
HCP1509,7,4,3,0.7500,53.33,64.0,4.0,2.0,2026-06-21T11:49:39.310Z,2026-06-21T11:49:39.310Z,56,56
HCP1514,6,4,2,0.5000,47.5,51.0,1.0,0.0,2026-06-15T12:08:16.551Z,2026-03-13T18:28:57.931Z,156,62
HCP1525,8,5,3,0.6000,43.33,58.0,0.0,8.0,2026-07-18T05:04:08.275Z,2026-07-12T19:45:31.034Z,35,29
HCP1534,8,5,3,0.6000,50.0,61.0,2.0,4.0,2026-07-05T21:26:53.793Z,2026-07-05T21:26:53.793Z,42,42
HCP1539,13,8,5,0.6250,49.4,67.0,0.0,13.0,2026-08-03T08:41:22.758Z,2026-08-03T08:41:22.758Z,13,13
HCP1543,9,7,2,0.2857,62.0,75.0,0.0,3.0,2026-06-21T09:49:39.310Z,2026-06-21T09:49:39.310Z,56,56
HCP1549,10,6,4,0.6667,47.0,60.0,5.0,0.0,2026-08-03T06:41:22.758Z,2026-08-03T06:41:22.758Z,13,13
HCP1551,10,5,5,1.0000,42.8,73.0,7.0,2.0,2026-07-20T04:04:08.275Z,2026-07-20T04:04:08.275Z,27,27
HCP1566,12,6,6,1.0000,56.17,103.0,2.0,7.0,2026-06-14T13:31:02.068Z,2026-06-14T13:31:02.068Z,63,63
HCP1570,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-07-08T00:45:31.034Z,null,null,39
HCP1661,8,4,4,1.0000,59.0,86.0,4.0,3.0,2026-07-05T23:26:53.793Z,2026-07-05T23:26:53.793Z,42,42
HCP1667,8,4,4,1.0000,30.25,46.0,0.0,3.0,2026-05-02T14:39:18.620Z,2026-05-02T14:39:18.620Z,106,106
HCP1672,13,7,6,0.8571,60.83,99.0,5.0,7.0,2026-07-05T19:26:53.793Z,2026-07-05T19:26:53.793Z,42,42
HCP1674,5,3,2,0.6667,41.5,42.0,1.0,0.0,2026-07-13T01:45:31.034Z,2026-07-13T01:45:31.034Z,34,34
HCP1684,2,1,1,1.0000,86.0,86.0,0.0,0.0,2026-01-29T16:37:14.482Z,2026-01-29T16:37:14.482Z,199,199
HCP1710,6,4,2,0.5000,48.0,62.0,0.0,5.0,2026-06-28T18:08:16.551Z,2026-06-28T18:08:16.551Z,49,49
HCP1712,6,3,3,1.0000,55.67,64.0,0.0,5.0,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,6,6
HCP1718,6,4,2,0.5000,59.0,92.0,3.0,1.0,2026-07-05T20:26:53.793Z,2026-07-05T20:26:53.793Z,42,42
HCP1721,10,6,4,0.6667,50.25,69.0,8.0,10.0,2026-06-07T07:12:24.827Z,2026-06-07T07:12:24.827Z,70,70
HCP1763,4,3,1,0.3333,36.0,36.0,0.0,3.0,2026-07-13T02:45:31.034Z,2026-07-13T02:45:31.034Z,34,34
HCP1764,15,8,7,0.8750,51.29,86.0,1.0,10.0,2026-07-31T13:41:22.758Z,2026-06-28T19:08:16.551Z,49,16
HCP1787,4,2,2,1.0000,69.5,75.0,3.0,4.0,2026-06-21T11:49:39.310Z,2026-06-21T11:49:39.310Z,56,56
HCP1795,10,6,4,0.6667,58.0,89.0,1.0,10.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP1804,5,3,2,0.6667,63.0,72.0,0.0,4.0,2026-07-07T05:22:45.517Z,2026-02-27T05:51:43.448Z,170,40
HCP1831,4,2,2,1.0000,61.5,90.0,2.0,4.0,2026-07-12T19:45:31.034Z,2026-07-12T19:45:31.034Z,35,35
HCP1832,12,6,6,1.0000,53.83,75.0,4.0,2.0,2026-07-20T03:04:08.275Z,2026-07-20T03:04:08.275Z,27,27
HCP1850,4,2,2,1.0000,54.0,75.0,3.0,3.0,2026-08-10T15:00:00.000Z,2026-08-10T15:00:00.000Z,6,6
HCP1851,5,3,2,0.6667,43.0,53.0,0.0,0.0,2026-07-10T05:22:45.517Z,2026-06-21T16:49:39.310Z,56,37
HCP1854,8,5,3,0.6000,52.67,63.0,2.0,0.0,2026-07-27T07:22:45.517Z,2026-07-27T07:22:45.517Z,20,20
HCP1865,8,5,3,0.6000,69.67,102.0,2.0,5.0,2026-07-20T01:04:08.275Z,2026-07-20T01:04:08.275Z,27,27
HCP1891,4,3,1,0.3333,41.0,41.0,0.0,0.0,2026-05-26T12:31:02.068Z,2026-03-20T15:47:35.172Z,149,82
HCP1892,5,3,2,0.6667,46.5,64.0,0.0,4.0,2026-06-23T21:45:31.034Z,2026-06-14T08:31:02.068Z,63,54
HCP1902,10,6,4,0.6667,45.25,74.0,3.0,6.0,2026-06-14T11:31:02.068Z,2026-06-14T11:31:02.068Z,63,63
HCP1909,9,7,2,0.2857,81.5,92.0,3.0,3.0,2026-07-05T22:26:53.793Z,2026-07-05T22:26:53.793Z,42,42
HCP1910,5,3,2,0.6667,41.0,46.0,1.0,4.0,2026-05-31T01:53:47.586Z,2026-05-31T01:53:47.586Z,77,77
HCP1919,3,2,1,0.5000,69.0,69.0,0.0,0.0,2026-05-23T22:35:10.344Z,2026-05-23T22:35:10.344Z,85,85
HCP1944,5,4,1,0.2500,30.0,30.0,0.0,0.0,2026-05-05T21:35:10.344Z,2026-05-02T14:39:18.620Z,106,103
HCP1945,3,2,1,0.5000,33.0,33.0,0.0,0.0,2026-04-09T07:02:04.137Z,2026-01-15T16:00:00.000Z,213,129
HCP1947,5,4,1,0.2500,47.0,47.0,0.0,0.0,2026-04-13T09:02:04.137Z,2026-03-13T14:28:57.931Z,156,125
HCP1950,13,7,6,0.8571,46.33,88.0,8.0,0.0,2026-07-08T22:04:08.275Z,2026-05-02T12:39:18.620Z,106,39
HCP1985,4,2,2,1.0000,39.5,44.0,0.0,3.0,2026-06-28T19:08:16.551Z,2026-06-28T19:08:16.551Z,49,49
HCP1989,5,3,2,0.6667,80.0,106.0,0.0,0.0,2026-08-03T10:41:22.758Z,2026-08-03T10:41:22.758Z,13,13
HCP0007,12,8,4,0.5000,48.75,77.0,3.0,4.0,2026-07-12T21:45:31.034Z,2026-07-12T21:45:31.034Z,35,35
HCP0010,2,1,1,1.0000,25.0,25.0,2.0,4.0,2026-07-12T21:45:31.034Z,2026-07-12T21:45:31.034Z,35,35
HCP0017,10,5,5,1.0000,37.0,46.0,7.0,4.0,2026-07-13T00:45:31.034Z,2026-07-13T00:45:31.034Z,34,34
HCP0031,3,2,1,0.5000,63.0,63.0,3.0,1.0,2026-07-27T02:22:45.517Z,2026-07-27T02:22:45.517Z,20,20
HCP0092,4,2,2,1.0000,55.0,83.0,2.0,3.0,2026-05-31T00:53:47.586Z,2026-05-31T00:53:47.586Z,77,77
HCP0097,4,3,1,0.3333,62.0,62.0,1.0,4.0,2026-07-13T07:04:08.275Z,2026-04-25T10:20:41.379Z,113,34
HCP0099,8,5,3,0.6000,34.67,58.0,4.0,3.0,2026-07-28T08:41:22.758Z,2026-07-12T20:45:31.034Z,35,19
HCP0108,7,4,3,0.7500,38.0,51.0,2.0,5.0,2026-06-29T18:45:31.034Z,2026-04-11T06:43:26.896Z,127,48
HCP0111,4,2,2,1.0000,50.0,53.0,2.0,0.0,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,6,6
HCP0120,2,1,1,1.0000,49.0,49.0,1.0,0.0,2026-02-13T05:14:28.965Z,2026-02-13T05:14:28.965Z,184,184
HCP0149,8,5,3,0.6000,69.0,85.0,0.0,3.0,2026-07-08T04:04:08.275Z,2026-07-05T23:26:53.793Z,42,39
HCP0153,6,4,2,0.5000,52.0,55.0,0.0,1.0,2026-06-28T23:45:31.034Z,2026-04-25T14:20:41.379Z,113,49
HCP0181,6,3,3,1.0000,79.0,98.0,5.0,0.0,2026-07-20T00:04:08.275Z,2026-07-20T00:04:08.275Z,27,27
HCP0197,9,6,3,0.5000,43.67,66.0,0.0,4.0,2026-07-13T02:45:31.034Z,2026-07-13T02:45:31.034Z,34,34
HCP0199,2,1,1,1.0000,55.0,55.0,0.0,0.0,2026-02-27T08:51:43.448Z,2026-02-27T08:51:43.448Z,170,170
HCP0201,10,6,4,0.6667,44.25,61.0,2.0,5.0,2026-07-06T23:04:08.275Z,2026-05-16T22:16:33.103Z,92,41
HCP0208,10,5,5,1.0000,43.2,58.0,5.0,8.0,2026-06-21T15:49:39.310Z,2026-06-21T15:49:39.310Z,56,56
HCP0229,4,3,1,0.3333,52.0,52.0,2.0,0.0,2026-07-04T05:04:08.275Z,2026-01-15T10:00:00.000Z,213,43
HCP0249,5,3,2,0.6667,52.0,63.0,0.0,1.0,2026-02-26T12:10:20.689Z,2026-02-13T00:14:28.965Z,184,171
HCP0260,7,4,3,0.7500,50.0,69.0,2.0,0.0,2026-06-28T15:08:16.551Z,2026-06-28T15:08:16.551Z,49,49
HCP0265,6,4,2,0.5000,75.5,77.0,0.0,3.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP0273,11,6,5,0.8333,51.0,83.0,2.0,8.0,2026-07-16T08:22:45.517Z,2026-05-16T23:16:33.103Z,92,31
HCP0277,10,6,4,0.6667,46.0,64.0,5.0,0.0,2026-06-28T16:08:16.551Z,2026-06-28T16:08:16.551Z,49,49
HCP0280,9,6,3,0.5000,49.33,89.0,2.0,4.0,2026-07-20T05:04:08.275Z,2026-07-20T05:04:08.275Z,27,27
HCP0333,6,4,2,0.5000,32.5,35.0,3.0,3.0,2026-05-25T06:12:24.827Z,2026-04-03T21:24:49.655Z,135,83
HCP0347,10,5,5,1.0000,53.4,71.0,2.0,6.0,2026-07-05T20:26:53.793Z,2026-07-05T20:26:53.793Z,42,42
HCP0354,3,2,1,0.5000,54.0,54.0,0.0,4.0,2026-06-07T05:12:24.827Z,2026-06-07T05:12:24.827Z,70,70
HCP0360,3,2,1,0.5000,40.0,40.0,0.0,1.0,2026-07-13T00:45:31.034Z,2026-07-13T00:45:31.034Z,34,34
HCP0361,3,2,1,0.5000,81.0,81.0,3.0,1.0,2026-07-20T02:04:08.275Z,2026-07-20T02:04:08.275Z,27,27
HCP0379,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-07-18T05:04:08.275Z,null,null,29
HCP0394,6,4,2,0.5000,27.5,31.0,3.0,3.0,2026-07-22T13:41:22.758Z,2026-04-04T02:24:49.655Z,134,25
HCP0405,6,3,3,1.0000,40.67,59.0,4.0,3.0,2026-05-09T13:57:55.862Z,2026-05-09T13:57:55.862Z,99,99
HCP0451,4,2,2,1.0000,49.5,62.0,0.0,2.0,2026-03-20T14:47:35.172Z,2026-03-20T14:47:35.172Z,149,149
HCP0484,3,2,1,0.5000,62.0,62.0,2.0,0.0,2026-07-29T05:41:22.758Z,2026-07-20T05:04:08.275Z,27,18
HCP0509,6,4,2,0.5000,63.0,70.0,0.0,4.0,2026-05-09T15:57:55.862Z,2026-05-09T15:57:55.862Z,99,99
HCP0514,7,4,3,0.7500,56.67,81.0,6.0,1.0,2026-07-27T09:00:00.000Z,2026-07-20T02:04:08.275Z,27,20
HCP0519,2,1,1,1.0000,40.0,40.0,0.0,0.0,2026-02-05T22:55:51.724Z,2026-02-05T22:55:51.724Z,192,192
HCP0538,5,3,2,0.6667,40.0,60.0,0.0,2.0,2026-07-12T22:45:31.034Z,2026-07-12T22:45:31.034Z,35,35
HCP0546,12,6,6,1.0000,46.5,90.0,4.0,1.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP0564,2,1,1,1.0000,48.0,48.0,1.0,0.0,2026-07-27T07:22:45.517Z,2026-07-27T07:22:45.517Z,20,20
HCP0568,8,4,4,1.0000,54.5,90.0,5.0,3.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP0588,6,3,3,1.0000,56.33,76.0,3.0,5.0,2026-06-21T11:49:39.310Z,2026-06-21T11:49:39.310Z,56,56
HCP0615,14,8,6,0.7500,61.83,91.0,1.0,6.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP0623,7,4,3,0.7500,43.0,50.0,3.0,4.0,2026-07-05T19:26:53.793Z,2026-07-05T19:26:53.793Z,42,42
HCP0634,4,3,1,0.3333,85.0,85.0,1.0,0.0,2026-05-14T23:35:10.344Z,2026-01-29T17:37:14.482Z,199,94
HCP0636,10,5,5,1.0000,48.2,76.0,4.0,4.0,2026-05-30T23:53:47.586Z,2026-05-30T23:53:47.586Z,78,78
HCP0638,6,3,3,1.0000,39.67,51.0,0.0,3.0,2026-08-10T14:00:00.000Z,2026-08-10T14:00:00.000Z,6,6
HCP0656,4,2,2,1.0000,53.0,57.0,0.0,3.0,2026-06-21T09:49:39.310Z,2026-06-21T09:49:39.310Z,56,56
HCP0666,6,4,2,0.5000,40.5,50.0,0.0,0.0,2026-06-20T13:08:16.551Z,2026-05-31T00:53:47.586Z,77,57
HCP0669,5,3,2,0.6667,58.5,61.0,0.0,1.0,2026-06-21T11:49:39.310Z,2026-06-21T11:49:39.310Z,56,56
HCP0696,13,7,6,0.8571,46.5,70.0,1.0,6.0,2026-07-02T03:45:31.034Z,2026-05-16T19:16:33.103Z,92,45
HCP0715,11,7,4,0.5714,44.5,58.0,2.0,5.0,2026-06-09T15:31:02.068Z,2026-05-23T20:35:10.344Z,85,68
HCP0738,2,1,1,1.0000,64.0,64.0,0.0,1.0,2026-01-29T17:37:14.482Z,2026-01-29T17:37:14.482Z,199,199
HCP0752,6,5,1,0.2000,60.0,60.0,0.0,0.0,2026-07-09T20:45:31.034Z,2026-03-20T15:47:35.172Z,149,38
HCP0766,12,6,6,1.0000,42.67,69.0,8.0,3.0,2026-06-07T09:12:24.827Z,2026-06-07T09:12:24.827Z,70,70
HCP0768,5,3,2,0.6667,42.0,49.0,2.0,0.0,2026-07-27T09:22:45.517Z,2026-07-27T09:22:45.517Z,20,20
HCP0770,4,2,2,1.0000,50.0,68.0,3.0,0.0,2026-07-12T23:45:31.034Z,2026-07-12T23:45:31.034Z,35,35
HCP0785,6,4,2,0.5000,35.0,40.0,0.0,0.0,2026-06-14T12:31:02.068Z,2026-06-14T12:31:02.068Z,63,63
HCP0790,5,4,1,0.2500,70.0,70.0,0.0,0.0,2026-06-23T21:45:31.034Z,2026-01-29T15:37:14.482Z,199,54
HCP0825,9,5,4,0.8000,60.25,86.0,0.0,4.0,2026-07-20T05:04:08.275Z,2026-07-20T05:04:08.275Z,27,27
HCP0837,6,3,3,1.0000,51.33,74.0,1.0,5.0,2026-07-05T23:26:53.793Z,2026-07-05T23:26:53.793Z,42,42
HCP0881,2,1,1,1.0000,33.0,33.0,1.0,3.0,2026-06-21T16:49:39.310Z,2026-06-21T16:49:39.310Z,56,56
HCP0906,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-06-27T18:45:31.034Z,null,null,50
HCP0974,8,5,3,0.6000,40.33,43.0,6.0,2.0,2026-04-06T15:20:41.379Z,2026-03-27T23:06:12.413Z,142,132
HCP0990,9,5,4,0.8000,55.25,96.0,4.0,4.0,2026-07-20T02:04:08.275Z,2026-07-20T02:04:08.275Z,27,27
HCP0991,9,6,3,0.5000,64.33,76.0,0.0,0.0,2026-07-27T06:22:45.517Z,2026-07-27T06:22:45.517Z,20,20
HCP1009,4,2,2,1.0000,75.0,100.0,3.0,0.0,2026-03-20T18:47:35.172Z,2026-03-20T18:47:35.172Z,149,149
HCP1012,9,5,4,0.8000,49.75,78.0,6.0,1.0,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,6,6
HCP1025,4,2,2,1.0000,66.5,75.0,0.0,0.0,2026-02-27T09:51:43.448Z,2026-02-27T09:51:43.448Z,170,170
HCP1027,6,4,2,0.5000,36.0,49.0,0.0,2.0,2026-07-27T04:22:45.517Z,2026-07-27T04:22:45.517Z,20,20
HCP1050,9,5,4,0.8000,56.0,94.0,5.0,10.0,2026-07-20T00:04:08.275Z,2026-07-20T00:04:08.275Z,27,27
HCP1060,3,2,1,0.5000,40.0,40.0,1.0,0.0,2026-05-02T14:39:18.620Z,2026-05-02T14:39:18.620Z,106,106
HCP1061,9,6,3,0.5000,58.67,62.0,1.0,0.0,2026-06-28T04:45:31.034Z,2026-04-25T13:20:41.379Z,113,49
HCP1085,8,5,3,0.6000,56.67,86.0,4.0,4.0,2026-07-22T11:00:00.000Z,2026-05-24T02:35:10.344Z,84,25
HCP1087,8,4,4,1.0000,55.0,92.0,1.0,10.0,2026-07-05T18:26:53.793Z,2026-07-05T18:26:53.793Z,42,42
HCP1105,5,3,2,0.6667,46.5,56.0,2.0,5.0,2026-05-23T02:12:24.827Z,2026-05-16T17:16:33.103Z,92,85
HCP1144,7,4,3,0.7500,66.33,107.0,0.0,6.0,2026-06-07T04:12:24.827Z,2026-06-07T04:12:24.827Z,70,70
HCP1162,14,7,7,1.0000,50.0,71.0,3.0,11.0,2026-07-05T18:26:53.793Z,2026-07-05T18:26:53.793Z,42,42
HCP1178,5,4,1,0.2500,44.0,44.0,0.0,0.0,2026-08-01T08:41:22.758Z,2026-04-11T00:43:26.896Z,127,15
HCP1192,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-05-21T01:35:10.344Z,null,null,87
HCP1223,8,4,4,1.0000,36.25,48.0,3.0,8.0,2026-07-27T03:22:45.517Z,2026-07-27T03:22:45.517Z,20,20
HCP1243,4,3,1,0.3333,45.0,45.0,2.0,4.0,2026-08-10T16:00:00.000Z,2026-08-10T16:00:00.000Z,6,6
HCP1244,4,3,1,0.3333,30.0,30.0,0.0,1.0,2026-06-15T19:08:16.551Z,2026-02-13T03:14:28.965Z,184,62
HCP1254,10,6,4,0.6667,53.0,84.0,0.0,6.0,2026-06-28T14:08:16.551Z,2026-06-28T14:08:16.551Z,49,49
HCP1257,6,3,3,1.0000,51.33,87.0,1.0,4.0,2026-03-27T19:06:12.413Z,2026-03-27T19:06:12.413Z,142,142
HCP1260,12,7,5,0.7143,39.8,74.0,5.0,9.0,2026-08-10T09:00:00.000Z,2026-08-10T09:00:00.000Z,6,6
HCP1283,15,8,7,0.8750,63.71,83.0,0.0,9.0,2026-08-03T10:41:22.758Z,2026-08-03T10:41:22.758Z,13,13
HCP1288,2,1,1,1.0000,25.0,25.0,0.0,0.0,2026-01-22T13:18:37.241Z,2026-01-22T13:18:37.241Z,206,206
HCP1295,6,3,3,1.0000,56.67,79.0,1.0,2.0,2026-08-10T13:00:00.000Z,2026-08-10T13:00:00.000Z,6,6
HCP1312,5,3,2,0.6667,51.5,55.0,0.0,5.0,2026-04-11T01:43:26.896Z,2026-04-11T01:43:26.896Z,127,127
HCP1329,10,5,5,1.0000,44.6,71.0,3.0,0.0,2026-07-12T20:45:31.034Z,2026-07-12T20:45:31.034Z,35,35
HCP1333,6,3,3,1.0000,59.0,74.0,6.0,0.0,2026-05-02T15:39:18.620Z,2026-05-02T15:39:18.620Z,106,106
HCP1335,6,4,2,0.5000,29.0,35.0,0.0,0.0,2026-06-28T16:08:16.551Z,2026-06-28T16:08:16.551Z,49,49
HCP1339,6,3,3,1.0000,61.0,107.0,3.0,0.0,2026-07-20T01:04:08.275Z,2026-07-20T01:04:08.275Z,27,27
HCP1380,12,7,5,0.7143,49.8,100.0,2.0,2.0,2026-08-03T06:41:22.758Z,2026-08-03T06:41:22.758Z,13,13
HCP1392,8,6,2,0.3333,81.0,88.0,0.0,5.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP1396,6,3,3,1.0000,34.0,36.0,0.0,10.0,2026-08-10T15:00:00.000Z,2026-08-10T15:00:00.000Z,6,6
HCP1432,6,4,2,0.5000,59.0,70.0,0.0,4.0,2026-08-03T08:41:22.758Z,2026-08-03T08:41:22.758Z,13,13
HCP1444,9,6,3,0.5000,61.0,77.0,4.0,2.0,2026-08-03T09:41:22.758Z,2026-08-03T09:41:22.758Z,13,13
HCP1459,8,5,3,0.6000,73.33,76.0,1.0,4.0,2026-07-31T10:00:00.000Z,2026-06-28T20:08:16.551Z,49,16
HCP1461,8,5,3,0.6000,58.67,98.0,0.0,0.0,2026-07-20T05:04:08.275Z,2026-07-20T05:04:08.275Z,27,27
HCP1471,4,2,2,1.0000,40.0,45.0,5.0,0.0,2026-02-20T05:33:06.206Z,2026-02-20T05:33:06.206Z,177,177
HCP1490,13,7,6,0.8571,42.5,60.0,4.0,12.0,2026-06-21T12:49:39.310Z,2026-06-21T12:49:39.310Z,56,56
HCP1496,12,7,5,0.7143,42.6,53.0,6.0,11.0,2026-05-17T00:16:33.103Z,2026-05-17T00:16:33.103Z,91,91
HCP1500,6,3,3,1.0000,47.0,53.0,1.0,4.0,2026-08-10T10:00:00.000Z,2026-08-10T10:00:00.000Z,6,6
HCP1538,12,7,5,0.7143,75.0,84.0,3.0,12.0,2026-07-05T23:26:53.793Z,2026-07-05T23:26:53.793Z,42,42
HCP1545,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-01-22T00:55:51.724Z,null,null,206
HCP1583,7,4,3,0.7500,51.67,66.0,2.0,5.0,2026-08-03T11:41:22.758Z,2026-08-03T11:41:22.758Z,13,13
HCP1588,6,3,3,1.0000,39.0,54.0,2.0,2.0,2026-06-21T11:49:39.310Z,2026-06-21T11:49:39.310Z,56,56
HCP1598,4,3,1,0.3333,25.0,25.0,0.0,0.0,2026-07-14T06:22:45.517Z,2026-02-13T01:14:28.965Z,184,33
HCP1603,4,2,2,1.0000,42.5,44.0,3.0,2.0,2026-07-05T22:26:53.793Z,2026-07-05T22:26:53.793Z,42,42
HCP1622,10,6,4,0.6667,59.25,97.0,6.0,0.0,2026-05-18T04:35:10.344Z,2026-05-16T20:16:33.103Z,92,90
HCP1631,7,4,3,0.7500,66.67,82.0,5.0,1.0,2026-06-28T18:08:16.551Z,2026-06-28T18:08:16.551Z,49,49
HCP1646,4,3,1,0.3333,35.0,35.0,0.0,0.0,2026-04-18T08:02:04.137Z,2026-04-18T08:02:04.137Z,120,120
HCP1653,6,3,3,1.0000,53.33,83.0,0.0,2.0,2026-06-07T09:12:24.827Z,2026-06-07T09:12:24.827Z,70,70
HCP1660,2,1,1,1.0000,53.0,53.0,0.0,0.0,2026-08-10T11:00:00.000Z,2026-08-10T11:00:00.000Z,6,6
HCP1668,2,1,1,1.0000,54.0,54.0,0.0,2.0,2026-02-13T05:14:28.965Z,2026-02-13T05:14:28.965Z,184,184
HCP1705,2,1,1,1.0000,61.0,61.0,3.0,2.0,2026-07-27T09:22:45.517Z,2026-07-27T09:22:45.517Z,20,20
HCP1727,12,7,5,0.7143,41.0,49.0,2.0,9.0,2026-06-14T11:31:02.068Z,2026-06-14T11:31:02.068Z,63,63
HCP1743,1,1,0,0.0000,0.0,0.0,0.0,0.0,2026-04-17T15:39:18.620Z,null,null,121
HCP1755,11,6,5,0.8333,54.0,79.0,3.0,11.0,2026-06-21T14:49:39.310Z,2026-06-21T14:49:39.310Z,56,56
HCP1775,7,5,2,0.4000,29.5,33.0,1.0,3.0,2026-07-20T04:22:45.517Z,2026-07-12T21:45:31.034Z,35,27
HCP1813,5,3,2,0.6667,66.0,67.0,0.0,4.0,2026-07-19T04:22:45.517Z,2026-04-25T12:20:41.379Z,113,28
HCP1823,4,2,2,1.0000,68.5,78.0,0.0,0.0,2026-06-28T18:08:16.551Z,2026-06-28T18:08:16.551Z,49,49
